co2_emissions,waste_production,gdp,population
265.9724756227056,284.02004817781796,38501.64222174461,45491790.90034821
320.00924665368666,939.413712124452,48914.30917938966,25507011.005997203
181.24816041918646,338.04358601273066,31499.526113367665,10786103.397394648
362.74184875694414,234.90486579534232,29939.60908137657,55267338.066651694
437.05507873514205,180.9705509748648,17492.744788076412,32174128.482589982
400.9329450020074,607.045366599549,35351.52795629168,52878512.935861
67.82847140676071,202.3862162325866,33617.4912311566,21405788.74778749
266.228126266023,224.89829570136766,36077.322379030025,83979094.54858322
97.21858028817869,370.02743253594696,11043.331467388873,99970023.75624783
158.92025713813734,353.48770871601744,31948.939533962945,32917947.5019443
493.9981669702159,643.8155592989281,33797.39373989492,84390433.11877264
114.12299430568095,835.0707515254134,18301.205416512086,87425627.50284833
274.4996690531102,785.2146905826032,18333.314299541442,99611305.08695088
328.1700804431536,336.23600924482906,21048.726740437993,34929292.84801996
366.1092367448468,320.77944818738194,38468.86366908951,75848097.97769646
301.84190756911136,969.2123770962709,34250.64254129487,23652091.360556558
54.396881338632646,107.41261743276411,43830.505844712185,62854804.127922185
196.90758870979636,891.7484797541942,21826.342873723926,70779414.37781093
282.97023952312014,279.75566721016446,46482.722395532735,74370948.56097454
89.53992461517501,952.5558907807911,39748.24647933434,21510044.689861704
207.78211904413135,408.0765563447677,25800.466800547878,85023831.47912328
64.94139895611495,496.3165965039271,13810.482625018238,42676214.17886165
85.36032371975934,736.4085525499429,20279.346499499297,22420582.25572095
228.61547429071823,628.9021463259343,48270.72868859401,54710577.748818256
109.72208931937716,386.1453967361405,22414.535035363173,86472355.83108726
305.3933817177012,598.4478242810412,23196.03840596258,96741703.06803326
360.2592361117696,757.6361959265976,17583.557243908683,75072574.35105956
410.2640145990873,138.1014513122429,42274.024045550614,1556665.7408648802
140.06760991016455,110.07937473013371,21025.769209691094,14335375.286129657
125.36716201658139,512.2602451656021,23210.329934754227,8551124.657447707
97.05552815048011,218.65295602316277,26573.924337265064,11020160.55639459
336.3936122946365,697.909862318243,27349.13119098439,38920460.64595774
367.9140769191055,292.64721060469077,26453.63161660087,34510838.16803415
64.21376517153891,489.56599611610386,30149.747814989147,12254813.145562695
471.2955108096604,277.9038431868421,42580.515184656135,88341299.80981065
73.38707764316258,593.6352271742121,42771.401629680884,61927330.05690366
293.5833508854817,204.44811344611202,41932.52535053388,79849867.58668844
369.0772337529124,120.79616750873222,14044.9935646595,37783389.49668766
441.93610568573854,146.01847429602748,41987.15213099256,41613365.61246922
371.3391194595925,958.832597363779,14810.070939463072,32444499.84313607
410.7776373814063,228.05759674984225,14988.95080209032,44404234.59775062
202.75258664426272,737.6304278231516,47914.510865398435,61427348.97315031
416.67130118593053,161.13358380054362,42775.91378822165,49805416.7761839
86.0516808731038,197.34431701166395,32096.418674720346,83953783.61265658
452.66749522723745,557.9886262684013,44998.80817911449,90113777.6923726
296.4165692691813,518.3838371389093,49574.58570207452,47498701.48339232
417.78399648312217,956.4222784958827,34425.6826652711,24735050.054516293
253.54322803323507,950.3519077186636,34515.93747926072,94574049.52647159
339.6099628384362,801.6477782882185,40177.08116639712,73768825.66204135
286.88119742125093,641.8916471146148,19285.558094613312,64372581.51933411
379.21528478989933,509.4642856537099,16684.994460751972,74795959.62877361
86.7334919137653,420.56068089557897,40383.230000602896,8522196.457295366
77.15843779575371,952.3787922779999,23796.191799764092,7695006.436129578
161.19645530456592,642.617930282217,15402.81425223736,16158944.605517752
121.79510605093475,621.165274917395,22595.10903670999,15597645.77661271
442.3026049664908,308.7110095920234,24345.474714983015,42646377.010091044
148.64629431111996,142.02803609660177,48609.106380227626,16583004.146251054
489.1393651186091,950.6697217835899,37918.38844351693,85598038.78239305
201.60310629699808,382.36173296018853,31234.25269598936,58231596.161874555
131.95306205991466,498.33012099201284,48754.9255473042,37457927.73867489
405.36432821411563,203.17594922713616,46125.58961896723,7892631.284301442
346.41849897539424,853.2318969183628,30480.034264566388,59511751.799953386
274.18807240391254,124.86864957033757,46227.18541507923,12536749.238620507
299.91359792193407,850.5916858891868,26172.186322506263,74578804.78985801
373.64080022251875,226.2565115091701,19216.826614264988,80473051.57763833
152.8046335990844,897.9077013680369,19307.127072883406,54853649.53802428
498.35026222553387,756.7953736025416,36492.620977685074,15810683.05494489
488.65692296605243,248.2032362565746,30042.812828291084,78899409.65030609
342.6465588561216,609.2361935735213,36358.03388021787,31474951.13667406
139.7941029181153,381.3906829196975,37443.038570486795,23042661.13259252
356.1027090940811,260.40978902042514,10892.914915908705,47585107.46082411
82.48928404062913,873.2639794699976,12161.583693916094,92341977.89690886
63.79362599261273,463.17048985650644,31307.109063649998,30439955.915377844
165.95729983004617,458.68934292884427,17641.419110403076,90652271.59628941
258.1803305326923,252.89800732595802,35301.35075217759,6311677.56524296
440.7226274337712,444.7591084772008,32087.429566825922,9268846.796776734
377.2260813948386,884.4551616959651,33430.414334835645,70157541.48838945
384.21793453999146,426.81583944067233,22098.215193240427,19868673.48336938
241.47200050163391,956.4432062498092,35593.740251115865,32345447.636465915
205.67074664613332,951.6780092875487,43179.705459400924,14500925.117077325
216.9674433430712,230.4087933766114,49922.85014368949,33892578.64412229
494.442303681226,259.58012817038036,43537.77544688857,28765539.395353872
68.04913613561712,876.4066632987002,32299.950387197896,73897426.25990938
440.16417325510184,453.48482703224727,17737.18366719826,70500315.43071534
310.40393385757704,103.9365840547084,37257.83504479284,95537790.46640818
247.3769386353157,346.4846377348339,47506.151422319126,72717746.83213104
376.3659471868114,637.866093876004,18474.661589292096,69786957.5491171
269.00102364111626,819.3393693639712,20239.824821063085,69726185.01720253
443.04045713674725,220.0497553839336,15960.341736466045,88413778.10916944
455.31583880506633,199.4872279750618,39468.86574505607,30327436.554679457
239.77441709305495,929.8833882150984,26262.46013694637,30709118.81018662
174.5725087557732,776.0335310403244,12507.825555455363,74380167.16078874
316.55764786701303,630.8016407002706,44997.99965961121,23641808.577862613
460.5635055275109,792.2681109963353,32306.876188102666,91289980.41064902
144.79798505254996,485.9689251759746,23243.77168001423,53943390.783601716
330.33496260356725,782.6101725782139,23759.31904244388,30712367.881190345
334.20209904163426,434.6226921470822,21610.04880763627,77833893.03930826
379.90086008687643,319.6851152433421,28219.206895705673,31919742.35765431
109.20545830726691,756.1120791636718,23481.6675395258,96364553.3901153
372.1212341069399,477.7050629415415,31917.852162824376,98315931.76277348
459.06463429953845,983.2393938935753,40940.69009085177,67012827.95465342
130.85739899160887,414.5366640772909,36978.45133777494,12249755.085272696
156.89449621574494,929.5546784779593,21778.275710164686,27057676.14339596
487.1277923187378,939.6662937103715,31149.64046159117,52026279.25938948
131.4396287192704,317.66765235827154,43605.046396490034,85293297.55970018
434.4732920163106,818.399063429212,12728.249389709019,19303763.197260834
271.5250354016157,489.76705463010865,13131.89067947619,11335942.442379301
161.25398348142966,925.7722545073133,32246.802721990138,8373270.835714522
441.8374555726301,505.11184537171494,35564.60513559213,51189788.67364465
250.38736475119947,769.8733456036294,18456.520631036165,88585395.98987587
281.6678092683606,520.2706682474181,39808.80506766072,5193565.021745343
211.65501622989456,305.02068014157055,35850.5350816291,22019831.865359925
316.82788314571735,279.41511605021765,46931.57072945146,69632444.56811067
123.58574266326025,482.888074830711,16758.16807434147,82760480.07922782
225.9866914932923,779.9451913127934,40054.970614320424,80932553.4006178
486.2355450508794,644.5643366626902,13345.723623330681,78721737.67471278
166.1600447155074,719.766360910489,32611.6963807159,13850180.280520657
345.5314990435815,354.09371565874824,32075.805579965832,40326520.63610893
196.3355289011127,533.291811361845,25535.401785869624,98489721.62034291
398.06290655897027,139.9557384723943,43782.84590674269,98899869.58722073
108.89314732325742,835.7791743623086,10174.82579144049,60640311.80346461
486.41947028534514,990.9029460158872,30807.176075940828,71217453.2673923
254.20529362263767,466.1911563622038,18686.141993407495,95177095.8322456
156.22270850590877,109.86728781838902,39739.94476465732,45542858.26287983
83.0735362985057,252.81337559585262,11722.697052243886,14549818.930495534
126.39105728939333,687.274189975377,43262.18752726311,67225938.67609173
283.89827685020794,650.8713863834732,43523.68906827806,96050128.18515183
201.65142939407883,809.0782476269895,43314.64049614011,70023403.29276314
422.9975146471743,328.49560986496135,16102.741069306794,80528791.57535003
243.89938564781266,787.2687239924206,35216.260742441795,42852131.59309089
161.92142266443346,719.1856193713028,10574.694367335584,10549852.260340257
327.71524397181355,390.53304794245895,43918.50365156799,17719326.5686216
368.0497475984506,590.9393332512658,38919.00774034482,98282828.11411223
125.16885855542743,232.54642764849405,31246.149235970108,49825247.382434465
125.42864732974294,507.30805309202435,39223.65732386468,2190038.427547738
66.50214212009433,893.0776056000768,13772.963866070888,95581360.7923862
381.38090677953824,479.0722418428517,31146.23328707425,50280211.28513425
348.7120374298123,855.6100358278798,21651.059672657815,83790571.43089193
263.58389408741624,631.228028733725,48904.77852891892,55297356.06165245
429.8767020361387,272.6890417921211,44284.71802495607,11068526.083801348
412.5515688275239,622.9956202281068,39331.027833359076,61941388.63106272
313.40946397853844,555.3849962413572,47349.905409989275,99742627.35564132
440.72207623096637,458.7772016767456,23873.73218261895,4439040.4819483645
142.62854451654573,207.66739556446328,46035.19595952725,84337625.55398937
100.36382872897755,475.03779746250683,23009.529284268414,24312598.76942573
171.38732518264533,165.4861386156644,39311.86878764612,39992756.04850638
75.68908524019169,188.89214625887612,39456.67647105796,37898241.66551664
289.0262876004644,474.3248796394444,10733.995058163739,89980922.23264284
471.4725615327327,374.8433337716173,24442.387931127807,50944132.69435198
67.70459330082934,932.9898932760011,10777.306896339916,45270254.39660832
104.94946130451206,438.1352248422435,49883.68070440994,81984485.77484086
253.4895627275459,782.0723098648901,14887.87047316952,5841806.296189828
470.2437578875572,577.2227737296184,31712.435825924375,9559175.194427155
192.27024723953772,733.6771017781019,41622.24955050549,3147196.8307526405
278.25566390977656,334.10438471385925,18050.5440904357,69110307.49674752
68.70778657267644,947.7144755544962,29402.106723818906,53035997.570838936
116.75444043293999,577.0796472229815,34297.15043684603,87726190.46095999
493.9835553314811,848.1916641567246,16408.190175821816,50354757.39428796
484.3034133962205,428.54112412850213,41142.21839646154,22960137.70343742
52.22299142048433,190.19021414547208,21973.458287574613,80709589.93733719
478.3153034404575,706.3404829487639,18440.92305355361,30138061.569029663
337.60397201697515,106.98368350368203,32331.549857496677,93633288.4330687
440.56323253400996,527.7636789089574,26412.545105717516,25791964.897371806
254.63293503523659,273.5217123998133,46811.437785456714,17604344.634158395
282.01821286066263,664.637953991826,45202.507927926155,49839075.159558095
269.9809611156141,981.4778858240669,29334.026535555327,6000996.67905409
350.08891589574694,517.9626156885813,24370.550989023905,4604761.119779147
112.8430646403408,835.7484308731,23020.71926525061,50105439.98029034
63.48811544270508,557.0057682560089,20702.544923260295,22295581.19868397
188.56847371603592,546.2560279936217,31781.91414849909,1925911.201122949
367.106343231491,937.3811438609,42199.14418938174,30309634.23172065
140.83405345532677,900.9692818720133,22430.26432814231,48259368.0308126
353.04459499621277,807.220418669177,17603.76358752326,40034581.444581896
486.4604207482717,366.6301779851057,29019.35224733147,14411477.149881886
92.25532210523826,590.5075741515465,12761.37667190666,58387807.95536578
352.6709532013068,301.5075099751165,38051.16024518827,71322966.12361607
249.687598687057,499.5250282418858,30734.330652077344,67878377.05416624
440.66401446987743,535.7917591838116,29854.992318914166,39982430.207043976
129.71740525132367,848.4760361523978,22017.8151820009,14622018.965940287
361.68167850177406,906.4255287924938,46186.937501269465,50449190.57558154
427.1518803416496,473.15805615683007,13619.451673982108,89152743.73877119
475.07639876331046,115.9340005659135,44792.96035548126,47403562.04518205
357.4616127303406,875.5964558104191,25068.208096636907,20372423.924417175
273.7286438037923,256.8508106512246,45224.940639000895,10212277.006279308
328.0312580905462,659.6937675013542,39150.45833329535,94448737.17178908
441.0072430154232,122.47381039071807,14166.829066481532,74557931.47881457
306.77438598747335,459.55582773450783,43261.45146037415,31983730.297347754
63.67417686357659,987.3642719038148,37287.0733479802,30239888.21431227
468.92691297814,190.6242409934228,11292.076516613939,89626630.18553716
360.2870379642025,481.3238367996781,15348.107284386799,18579255.24615546
354.4310235997609,376.4349551709569,35425.122233427806,53968691.675997905
147.0538185789727,914.5793110494378,36504.0201152114,71636923.24275084
346.49846160469576,882.4060971166197,39866.0573135038,40242644.84460327
227.2389825443713,313.9288842756059,38809.816030999275,4950331.911765767
343.05483966867143,173.06900834538806,36380.7981867982,23548122.558232635
97.96686363859583,664.4245546550057,40649.5560698569,90279005.606795
346.0303870713662,402.7318406953388,33003.42823569491,52788777.71711589
499.73617659679996,704.8759515454568,20431.655420978197,81728683.40230902
71.69541748725021,128.90778046103304,46495.06454922873,56012868.73627111
489.72838289959276,220.05931165974047,10728.561237279117,94416607.47551803
233.10858232529176,717.735009495379,24662.46879485961,91004273.48012766
441.8390526517666,291.133589772248,39154.81172388654,48805916.15902979
402.07346782622307,871.8289081861615,27086.24164598697,32509128.51819859
305.1573174440005,152.7317989391219,10993.376299200572,60565209.947215416
382.30214416309695,293.93378450701715,12639.236124648527,67813880.48527789
445.3320025856066,998.7042236365618,35945.49476553155,50337154.137762524
231.86314474296483,489.7684923281134,48594.58397621199,82406038.88841435
197.16492270345742,732.6690971901792,32074.545433379957,19149523.656703398
350.4170235036131,264.3967439713123,30270.312720950762,34106771.2317792
413.53067387356634,648.881861486984,22733.00852225069,68951259.37927884
393.0283106494771,753.4954615324766,20267.626954642525,25421702.67336817
409.0161419863855,383.0289722798595,10839.399270251388,44544629.72367975
246.01249166581985,846.00740077829,20918.194705618847,96409621.11620098
418.0253972787597,643.0758206250549,27964.417634610098,62961721.29597084
104.09407491677379,450.2107086535272,17917.991321958005,94956666.22947145
295.0200940823823,601.8781540088428,13493.91953925717,72521698.92160901
52.591397224154704,619.0847626923319,38709.1146901841,72742010.19705012
196.06362345512164,248.98176342447942,45784.810762722685,59593860.19533036
214.90769069212905,462.4591328802695,47470.882787483424,15078650.886657953
228.27771122416493,409.0875292175438,34719.94913987957,52451714.797742486
362.960243010438,460.8124503212135,12110.983303971272,26013953.84984363
224.8511455716556,784.9995296367322,39634.50519847094,99868582.88077675
251.9121301801388,534.2845667200054,14403.812210475455,27429232.070020832
156.89485889344735,946.2845379153379,36789.92470751295,23837898.5026834
217.96330623320304,364.30877202259256,41174.63342991503,62764432.35728041
152.27133226841818,474.1332204564361,39034.58843305891,51583932.50874338
82.93816569579964,808.2611294311373,48075.35223044523,3113938.412196902
321.55186702162007,591.4221339886752,39525.85137869559,13823784.720254516
350.69575934975734,592.325331782003,37728.39111927234,81293251.24092375
328.77065570432654,148.00614670466516,20469.726887324097,48885503.5596085
258.57231971025755,458.73969644661025,46990.74745743607,15455506.267478423
220.90360108065343,343.66035917955924,17181.754831766677,47059013.72073763
438.50014230732137,999.4016105480039,46195.864458925054,26061759.225157965
283.5868033112981,377.51956356907925,22506.501733836412,23135554.65012203
265.63184493337894,896.0468813144771,15206.54375510675,95814802.36806534
61.538929612896055,708.6103615364298,43067.32109084683,36840428.15891636
203.56152243177036,406.8247682728814,10099.818144033166,5596679.362561574
221.08802845363567,589.1809405367113,43283.53270723323,97062340.59109297
229.47025140360523,856.4822919542744,20492.473681839037,79689117.90244363
311.07756615229954,895.0314682278207,45388.85091022485,26186917.34985169
290.1211460270953,244.3544875055307,37659.167289663164,41480291.63583375
323.55729175705005,405.61582708735267,36647.33331402361,86366667.88491772
394.1974676939577,401.7008621922145,24612.782526593735,36383938.41300415
415.84358242224204,137.84031646835024,12376.118955630838,57173000.15865329
373.1553843019225,638.4139838667069,43202.92392822309,53950830.096796654
479.98566317972063,869.3380476929692,16836.15180706112,40728160.31425116
58.204662204362734,443.416949042966,24890.34567579009,64310688.2795579
138.10009355759576,766.0323504857594,34014.187420363276,47855782.992886744
53.40329374016395,664.930372240666,29290.149542424868,3101818.675723311
341.3636213695714,438.08386194370075,17946.425406852723,81623927.65714581
454.1137470274941,226.95381954306737,15624.654275291356,12202422.49261821
159.56703345933465,738.3914674983706,14929.850890011625,46944903.158244975
467.165545158338,869.1086520471164,44520.31525996804,58410178.301822215
77.12032563030237,717.2690431613427,11262.381962453344,70845099.36513579
470.49621206248145,116.09063563133626,49080.57038399577,41668856.993507
208.2302092578355,294.60960495189215,17941.147615416565,73819300.21602261
95.63937280214743,162.5319863951787,14412.891875163124,14003658.387138454
268.6422916338465,613.3474896186041,33078.86619107181,65691109.278807126
165.54945547422858,780.8299109563711,13199.438317627864,82807553.83098459
178.1928058828653,199.5212683617935,34098.1305265438,89054953.31091262
188.28048421682897,854.5040385340467,44025.06579254453,58377083.09943503
411.36165402469857,599.9580805559349,11915.920858696993,31976624.609428693
292.6225745038645,720.9721109275524,41994.74418114177,17172294.659649014
190.08846462020165,974.2616637477815,25779.097639284748,35210316.53486704
324.6502024899133,175.31288942292758,16379.6253532484,54457462.94228953
372.2678034004371,911.1016206800103,17043.859210698363,20436692.17516449
172.6808003300902,213.49242638866838,46750.58174776905,95298975.6636162
236.09709568640818,453.662925973014,14424.230077626578,89816407.45841803
104.84874200162639,866.2948266980029,44671.31148462628,4262762.291677694
131.51720729060614,915.6288130640813,31769.784839344582,56634218.024808496
356.5030342842423,555.7345061906308,11562.247152657563,79141570.2344147
131.64725646303214,634.6941744478827,28579.04582869353,25293804.03346669
286.3235226501771,737.3326011387014,42697.980579052026,52865727.00688164
369.0708177750947,849.4828016074428,39048.11150556401,41193196.358528525
98.09461539263472,209.36005258389955,29551.296707388716,20458080.157589566
305.2904988330066,829.0623774063049,44401.99518784868,61859001.00370644
165.4532526656137,533.1485354604552,14814.590471209187,99375525.36527626
483.3170938569109,505.5610825973521,46397.642135694754,37163438.76771454
267.5955410239661,481.5097767972984,43857.64833933395,55685521.81818223
412.69664739882114,558.2904267214383,38331.07302628944,33457613.480528556
297.6019439703178,950.5454980551432,42715.50968514997,87817913.06344719
69.53563978466863,593.3833955129364,31752.62027370664,86595667.34194562
334.91811901731006,957.8597844368253,37006.49716390668,18698565.406849056
478.13150399299565,262.2611175540765,32423.922828311155,90094938.54956801
320.725319065849,751.7223809493698,24217.14122031797,15999362.394550644
418.6349867420556,831.0155847478725,32754.4318944471,10448556.00290809
447.8929085067835,711.2159482013757,20298.61330127703,65640526.95445166
152.6358973770196,646.2300522038863,27611.16683363141,39204506.4811196
145.42017795870197,608.331502977564,21231.016290409727,53543318.75272521
324.9414449829463,874.8374343208263,14915.51157845556,65604507.41180888
234.9628114130171,839.4819374480501,22874.474255596244,6230886.5415055035
427.93758629002417,210.05984906253957,44079.488727390824,30002363.938008346
455.010405529105,863.7288913277903,25243.23082569223,46629724.86511784
209.03962068622315,472.66175749639825,39920.14595875476,27392153.570787255
156.59175153851692,328.3271469962297,17007.914169526448,5848167.044266574
401.2364818597378,882.7917112125333,26976.766366705666,9580980.749874284
173.66271599666123,488.82231967036745,14594.242773407062,80373039.00661962
420.17644333115527,827.528221159135,15544.842534699588,91227289.16207968
240.68221414194326,337.0632507602601,34697.45519560277,16071096.940614438
350.3974546811617,103.53638927999602,34299.27269796045,25676933.771857083
92.99089122560068,545.91327361265,18534.876294194488,65572691.06837589
330.73669610445785,190.20543097859584,28976.927771551946,95472905.83315226
253.2954554317531,778.9383599724187,44532.24667911792,30659381.204193838
313.97380842896337,348.4676224624693,16968.060347059316,85666148.99736412
125.60639348518853,499.28108194313086,10768.421322940594,51096439.80058727
381.59318522488195,178.33020858239883,36079.80562654289,95699305.26899727
438.25868489445287,357.99332360252737,12139.9283235474,14489607.580390938
147.53291004084906,803.3412189327148,49197.60954289784,97393567.42259066
93.07154998407277,236.42912071208752,34384.81135195524,44656884.1551213
60.63736372085138,682.4436050142616,28815.85411375889,95340900.65219991
338.8871751994697,925.6832675240511,27199.701600972272,46410331.4881004
323.19231623995137,711.8530837819483,32922.82634067726,53478131.27793723
296.0138357213315,829.9195203630042,13624.977468808596,80672725.96795477
154.37619325218895,198.07446637352422,47200.76235277983,72540221.5732
225.9076981574816,325.658643401849,35025.68274207511,62340728.721311264
317.5143508337779,905.0849670165319,17359.13990443635,42281022.33536604
273.54508648662625,743.5950522562803,32503.242150586513,79451398.37256098
494.5034840966993,675.59844373958,15330.260233320465,94874604.99564272
111.39788865052991,697.39006250953,10702.108702332485,1971278.7973596568
362.8150493214172,472.7804988741791,35220.679408559925,59196664.548813455
231.94344564693145,140.10096845588788,35939.33367480511,86732111.9688565
242.68982671652665,805.9973878636562,33347.86331213662,65658141.19721017
372.9189945461793,710.8419125938185,17339.328174400922,80282096.52550034
361.59626809596637,525.5240177014523,34137.19433979069,89611049.28104955
496.0651971659847,909.7836538314317,12260.437636980792,75344150.56945273
107.77743025435635,402.543698486589,34369.53422287689,71984722.73511185
96.84934222287485,364.8895698081123,32160.68076430475,96509843.24502791
375.9524677079335,885.5166925714985,36210.19323356398,86504781.1312657
310.27411265288407,817.288889283087,45819.024230095754,81722409.0886946
173.37229995191262,563.4818295835103,44014.324209581464,9553932.686715737
85.73871604504397,217.66126551206497,49226.16766250155,24663958.430802368
88.54621231839374,293.5643243185472,49049.641317463,56118846.408183865
452.3858935988532,690.605191367926,40892.78773495011,71246450.39250655
136.3402961234343,446.5371140563705,48256.78488710912,31018274.436747212
195.51720295198433,852.8258724993741,44691.35543556448,10239483.198961511
151.9953810021446,954.9595083989838,39103.297995798916,31798819.494709525
209.7483376243718,825.0732327474265,13015.370185750207,77331888.8774714
81.24072923574201,439.79088069600147,11961.99553079551,87862701.90479593
283.57690590872164,809.8177863082817,43503.98270023081,91377461.18608993
80.4256536164967,416.2975061236151,29586.234314867932,38507801.23527063
410.1604285200627,250.3900789890705,42584.26737499684,37881318.91115945
155.17043685969486,130.05388437927166,22516.730826208775,41264039.626207314
293.00536157202976,447.145041484918,25905.994332920513,38205137.47272333
446.0355894026562,913.2033733275537,38007.468840477275,66953464.14321376
342.89481607123736,315.0879289801088,46613.06947728373,36474002.95106728
289.8310039481009,285.8618484368056,13510.458979155437,3014049.7248103367
195.95018890191903,972.8387067169363,44459.12578538425,44463435.4680993
199.85086087618907,122.50370156553291,41720.508995174605,23191054.551680185
351.26912983918555,807.2039353543789,22621.570829194185,3851906.640677376
497.3627125495254,389.2329601667833,24208.664565262385,47613452.20187077
347.8276354322204,133.7391611826934,11858.459088876385,21389501.360631015
301.0025378165112,926.0222861886252,10629.62444466872,45821439.66913367
378.79272960766076,225.67809718862526,29080.245054309165,28497248.674418364
259.34252552767316,596.6013553531259,13821.585819892422,60767178.157762885
77.06405417035334,346.648786686593,17760.07257660852,99096861.30052198
303.0335671450594,158.67352196622193,43870.68798106654,55175960.15045483
480.9313780274211,144.93023709704119,32841.1356500181,65042695.772384234
128.88632406094683,204.00102895270493,35345.29749064453,92008300.01736893
360.5022008692996,164.23031250044204,17499.1732332768,38026041.35478407
140.4201598965754,784.5023039679306,43146.47217817678,17488296.52877272
291.12245801288657,537.0095820550862,44719.1908975899,28996931.010124777
93.50440234102382,408.6028822140817,30933.103748521735,40876699.130740374
252.6669213161833,476.53201911880643,46502.310875146395,64856750.44432799
390.2734980028607,936.052062015361,43793.14499818326,1454214.913542382
206.40718590754193,919.6766314643324,39252.96706697752,85484938.26193145
349.2102760192481,744.1088321103192,39363.03662774515,8533303.331933215
407.95248235537815,896.214139679519,14215.738958034532,90164859.74293649
467.2300187657537,387.6832248288623,20833.441507826632,94994017.59928498
155.5889368349541,442.99839340745456,12673.888792707043,99020176.61710127
229.69216211418868,652.3409636688052,10347.248369052346,81141508.25628088
118.58720599868785,661.2633525675377,16332.381255356406,15043697.068075107
496.6175759712688,533.5298542111068,45219.4873058776,70910537.27929345
467.15043556593287,460.59206359415793,19594.962361442063,21128807.770209473
292.98070862625184,987.5622804478256,48806.15850366887,89815655.72246
428.9149824693896,839.0112635059519,33891.63998244824,32343986.63987913
284.431089772419,491.4821780992407,19490.339505387616,33352801.730429076
330.6135596012419,754.5632295156116,29885.232139368512,91847676.2955718
90.10599445220748,342.60552392721354,18763.792908004616,2309876.007586751
389.8716892235636,190.1523936135969,49358.94232729496,20202648.99687341
107.47106763585566,417.18792299746656,43890.59935619855,42771294.38978205
421.7304336136378,462.67552011105477,11049.551551293163,70371435.1637091
401.91263945167367,114.88341210460372,47911.041258698846,65109050.438428804
368.9351139843394,833.3128014723064,38842.60429211549,67271775.64154775
66.27217123614295,423.2740621502634,13295.250080851132,88122180.81265575
186.40776017539787,622.3763492021324,36825.509853057825,12982010.817032404
168.4006564598793,166.56686854386038,35877.06791862742,52694007.92565827
212.0613833621836,257.4971458755256,18751.54983230334,72822291.22114636
89.43923604372733,900.724352794804,40337.868000303024,63975725.84949229
471.6310203639783,647.8187750945207,13482.588132518686,45383097.87398748
299.21100832056936,955.2556451534371,29577.807249249912,2694344.001344233
187.48593979611059,998.8750309521853,10396.928286523516,6984774.299140579
228.64168268342755,434.6741037997849,48749.49955578986,12775191.358529827
251.24114322717605,368.92275767494715,40062.54527107638,34979547.53070099
320.2674500122778,872.520449643187,16354.08304638624,12647691.814047541
282.055742463424,998.7502843337088,23666.96159805132,43182148.99319822
463.7263879464878,666.6771108092116,16422.49511232705,18685557.06797236
273.6335673076236,815.6266502603701,40664.698565172584,78137453.5550944
496.4711066704907,803.5712729337471,12355.853017108606,87277274.05450934
433.1412309852931,419.8057373975923,43616.26622254857,39575103.288849406
143.8297314608011,616.8433422313785,47687.853553429195,51621844.76624823
468.7678465897623,849.7512471377922,37065.117712251995,95396127.91453321
102.36487904846425,719.3024886349499,18518.618000057366,54015267.77951342
417.85236882103624,119.04743258383444,24403.60383254203,99512248.36849907
221.28048206446104,403.03510200778015,29089.59499235725,15070968.375513406
445.0884442002813,230.02812693514483,34184.99088809015,86360415.63907315
440.6255105483527,309.6749908702352,36746.52359246749,50223097.26462357
412.6664300529295,914.9405297421931,32168.58861275531,3248697.0137171475
405.5136963381776,133.20396001969135,24052.55683287423,97250071.2024955
187.10561259411836,297.82064076573135,45636.69122259612,96539742.07459243
86.41367737306348,378.6124170144083,13255.68232071833,38943813.17810583
231.34108044432264,655.1956647697554,28650.242169739802,95460065.03750458
128.0860317439289,580.6915210772789,41022.59353869923,14959954.581616027
362.72799000610775,296.44253456804745,12434.906611656035,68330903.97094755
205.7448769420035,247.816960500839,38213.408672452046,20000969.70189562
489.0245903869617,313.1182311365069,42788.464910133,25418076.39714794
338.4374348053994,552.2766640314901,36433.25194108209,78154406.28305793
420.11625363546244,344.0600071400831,10517.47569101424,38358450.3719642
109.63610273383179,952.84225144695,17205.48108528825,1705622.7800334967
437.90651702268013,517.4786992859629,23684.52315567803,42009603.99536386
465.2407357310274,152.91641489017337,19347.601425521836,23578862.74266299
269.1778634685212,756.3397652529701,48506.0856090971,68649661.44227083
322.81382198793983,395.96075938809065,36063.756564551746,20250420.97562653
394.16441040634794,688.1400388524228,21878.838294062814,84383099.3152111
128.67738226718564,351.6349334709088,47187.89994661782,27442208.198708262
276.1547344085491,613.6693675599879,39623.76797904748,39909797.57001836
229.3983624975409,794.9372543267182,21384.28847308168,30505649.218912702
115.8682964730121,935.2078675970986,25155.262776078216,64748411.43312721
215.39049003118916,335.0144299897694,17977.15433215827,11015190.581413273
80.67753922347211,401.37125589908305,48842.959930632875,48331837.89712617
61.61535812726915,517.8397782573456,30691.85983560293,34111026.70629075
110.82483011967025,934.45735396239,45842.267499919384,88529658.36554316
483.4018002151282,911.2481711295914,23859.99084067391,8267797.263864845
297.28829115275767,180.89045209057423,44433.66412389903,83139811.42835262
484.619972518949,218.73684317842975,12155.473937086557,17600367.176461004
244.62404524855938,545.9582595975744,49283.61270097152,9769188.33306556
190.3172598883668,195.95734552488113,46481.374681332105,21029962.95417779
277.7638382781098,411.0227860138277,24528.117791066197,11162645.21916923
247.78025988480957,233.5468403957299,40988.8866125831,52577410.87201043
