Time,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,Power
2017-03-16 02:00:00,19.7,69,11.3,4.18,7.88,291,299,8,0.7632
2017-03-16 03:00:00,19.2,72,11.7,4.24,7.92,289,296,7.9,0.7547
2017-03-16 04:00:00,19,74,12,4.05,7.74,286,295,7.7,0.7461
2017-03-16 05:00:00,18.9,76,12.5,4.03,7.71,284,293,7.5,0.7209
2017-03-16 06:00:00,20.2,77,14.1,3.64,7.29,291,299,7.3,0.679
2017-03-16 07:00:00,24,65,14.1,4.03,6.71,293,298,7.9,0.6371
2017-03-16 08:00:00,27.7,54,13.1,5.13,7.55,303,305,10.8,0.5952
2017-03-16 09:00:00,30.5,41,9.6,5.81,8.35,311,312,12.6,0.5532
2017-03-16 10:00:00,33.1,34,7.9,5.59,7.85,317,317,13,0.5113
2017-03-16 11:00:00,34.9,34,9.2,4.95,6.79,315,315,12.5,0.4694
2017-03-16 12:00:00,36,38,12.7,4.75,6.55,300,301,11.4,0.4452
2017-03-16 13:00:00,36.5,36,12,4.53,6.18,292,293,11.3,0.4387
2017-03-16 14:00:00,37.7,31,9.5,5.06,7.02,288,290,11.1,0.4323
2017-03-16 15:00:00,38.4,28,8,5.36,7.6,284,286,11.8,0.4258
2017-03-16 16:00:00,38.4,27,6.9,4.95,7.33,278,281,11.6,0.4194
2017-03-16 17:00:00,35.8,31,8.1,2.7,5.8,270,271,10.3,0.4129
2017-03-16 18:00:00,30,43,10,3.36,6.94,247,255,5.3,0.3936
2017-03-16 19:00:00,29,45,10.2,3.86,8.14,239,245,6.9,0.3614
2017-03-16 20:00:00,28.1,47,10.3,3.49,7.53,243,253,7,0.3293
2017-03-16 21:00:00,27,49,10.4,3.01,6.72,255,266,6.3,0.2971
2017-03-16 22:00:00,26,51,10.4,2.79,6.2,255,270,5.3,0.265
2017-03-16 23:00:00,25.3,53,10.7,3.36,6.82,247,259,5.9,0.2328
2017-03-17 00:00:00,24.1,60,12.3,2.91,6.03,254,264,5.9,0.2007
2017-03-17 01:00:00,22.9,66,13.1,2.31,4.4,252,273,5,0.1685
2017-03-17 02:00:00,21.8,69,13.1,2.79,4.8,249,268,4.6,0.1363
2017-03-17 03:00:00,21.4,69,13,2.18,4.4,254,270,4.8,0.1042
2017-03-17 04:00:00,20.6,72,13,2.1,3,245,272,3.4,0.072
2017-03-17 05:00:00,20.1,74,13.1,1.56,1.2,225,265,3.1,0.0788
2017-03-17 06:00:00,21.5,66,12.1,0.57,1.34,135,63,3.1,0.1244
2017-03-17 07:00:00,27.3,49,10.6,1.12,2.01,190,153,3.1,0.1701
2017-03-17 08:00:00,34.2,31,6.5,1.4,2.33,176,170,3.9,0.2158
2017-03-17 09:00:00,37.4,25,4.7,3.08,4.2,167,168,7.3,0.2615
2017-03-17 10:00:00,39.6,29,10,3.69,5.12,167,168,8.9,0.3071
2017-03-17 11:00:00,42.2,27,10.7,3.9,5.4,180,178,9.4,0.3528
2017-03-17 12:00:00,44.1,23,9,4.37,6.07,191,189,10.2,0.369
2017-03-17 13:00:00,44.6,29,14.4,4.63,6.36,194,193,10.6,0.3559
2017-03-17 14:00:00,42.7,38,18.9,4.92,6.92,193,191,10.7,0.3427
2017-03-17 15:00:00,39,44,18.9,4.82,7.11,185,183,10.8,0.3295
2017-03-17 16:00:00,36.7,54,21.8,3.93,6.17,173,172,10,0.3163
2017-03-17 17:00:00,34.4,70,25.7,3.26,6.02,162,165,8.1,0.3032
2017-03-17 18:00:00,32.4,80,26.8,3.89,7.22,154,158,7.9,0.2895
2017-03-17 19:00:00,32.1,84,27.8,3.83,6.99,165,167,7.6,0.2754
2017-03-17 20:00:00,31.3,88,28.1,3.96,7.02,159,163,7.9,0.2612
2017-03-17 21:00:00,30.7,91,28.5,3.57,6.43,162,165,7.8,0.2471
2017-03-17 22:00:00,30.9,92,28.8,3.22,5.82,154,161,6.8,0.233
2017-03-17 23:00:00,31,93,29.1,3.18,5.74,152,157,6.3,0.2188
2017-03-18 00:00:00,31.2,94,29.5,2.97,5.64,147,155,6.1,0.2047
2017-03-18 01:00:00,31.1,95,29.7,2.78,5.32,142,152,5.7,0.1906
2017-03-18 02:00:00,31.2,95,29.9,2.64,5.06,143,150,5.4,0.1764
2017-03-18 03:00:00,31.1,96,30.1,2.15,4.27,152,159,5,0.1623
2017-03-18 04:00:00,31.2,96,30.2,1.5,3.26,143,162,3.9,0.1482
2017-03-18 05:00:00,31.2,96,30.3,1.22,2.75,145,161,2.7,0.134
2017-03-18 06:00:00,32,96,31.1,1.33,2.63,193,189,2.4,0.1199
2017-03-18 07:00:00,33.4,91,31.1,1.49,1.91,228,227,3.6,0.1058
2017-03-18 08:00:00,35.8,83,31.1,1.53,1.97,302,300,3.9,0.0916
2017-03-18 09:00:00,37.9,75,30.6,2.33,3.09,329,331,5.5,0.0775
2017-03-18 10:00:00,40.6,68,30.9,2.22,2.92,324,329,6,0.0634
2017-03-18 11:00:00,43,61,30.5,2.88,3.81,326,330,7,0.0493
2017-03-18 12:00:00,40.6,71,31.8,3.61,4.94,5,7,8,0.0487
2017-03-18 13:00:00,38.9,80,33.2,2.83,3.93,8,7,8.1,0.0618
2017-03-18 14:00:00,39.8,71,31.2,3.2,4.49,346,348,6.5,0.0749
2017-03-18 15:00:00,38.2,78,31.8,2.7,4.2,358,357,6.7,0.0879
2017-03-18 16:00:00,38.4,76,31.4,2.75,4.06,350,350,5.9,0.101
2017-03-18 17:00:00,36.6,81,31.3,2.81,4.71,4,4,5.7,0.1141
2017-03-18 18:00:00,33,86,29.4,2.69,4.9,338,343,5.5,0.1281
2017-03-18 19:00:00,31.5,92,29.4,2.91,5.13,333,339,5.6,0.1431
2017-03-18 20:00:00,31.1,91,28.8,3.16,5.48,342,345,6.1,0.1581
2017-03-18 21:00:00,30.3,92,28.3,3.14,5.92,351,355,6.1,0.1731
2017-03-18 22:00:00,30,90,27.4,2.83,5.71,352,357,5.9,0.1881
2017-03-18 23:00:00,29.9,89,26.9,2.77,5.6,334,344,5.1,0.2031
2017-03-19 00:00:00,29.4,90,26.8,2.87,5.95,331,340,5.2,0.2181
2017-03-19 01:00:00,29.4,92,27.4,2.66,5.57,340,351,5.3,0.2331
2017-03-19 02:00:00,28.7,95,27.5,2.3,5.24,2,24,4.7,0.2481
2017-03-19 03:00:00,28,95,26.8,2.56,5.71,21,33,4.2,0.2631
2017-03-19 04:00:00,27.9,95,26.7,2.82,6.3,27,33,4.9,0.2781
2017-03-19 05:00:00,27.6,94,26.2,2.58,5.97,36,40,4.9,0.2656
2017-03-19 06:00:00,27.6,95,26.3,1.5,3.67,360,29,4.3,0.2255
2017-03-19 07:00:00,32.9,85,29,1.22,2.82,351,6,3.6,0.1854
2017-03-19 08:00:00,37.5,68,27.8,1.43,1.94,348,348,4.3,0.1453
2017-03-19 09:00:00,40.7,57,26.8,1.82,2.52,351,353,5.5,0.1052
2017-03-19 10:00:00,43.7,51,26.6,1.8,2.41,3,5,5.8,0.0651
2017-03-19 11:00:00,46.6,41,24.3,1.55,1.99,15,18,5.8,0.025
2017-03-19 12:00:00,47.5,40,24.2,1.42,1.91,39,43,5.4,0.0088
2017-03-19 13:00:00,47.7,43,26.4,1.51,2.01,82,84,5.4,0.0165
2017-03-19 14:00:00,46.9,48,28.4,2.12,2.72,109,107,6,0.0241
2017-03-19 15:00:00,43.6,59,30.3,3.29,4.4,110,111,8,0.0318
2017-03-19 16:00:00,39.9,64,28.5,3.37,4.81,102,102,8,0.0395
2017-03-19 17:00:00,36.1,70,27.3,2.43,4.24,99,105,7.6,0.0471
2017-03-19 18:00:00,31.5,86,27.7,2.66,5.66,124,134,4.8,0.0701
2017-03-19 19:00:00,31.5,83,26.9,2.92,6.62,149,155,5,0.1083
2017-03-19 20:00:00,32.1,77,25.6,3.65,8.01,171,178,6.5,0.1466
2017-03-19 21:00:00,33.6,81,28.5,3.96,8.25,201,203,7.6,0.1849
2017-03-19 22:00:00,32.7,85,28.5,3.7,7.88,199,204,7.3,0.2231
2017-03-19 23:00:00,31.7,88,28.5,3.36,7.48,217,218,6.9,0.2614
2017-03-20 00:00:00,31.7,88,28.5,3.07,6.59,199,210,6.1,0.2997
2017-03-20 01:00:00,31.9,89,28.9,3.31,6.93,209,213,6.2,0.3379
2017-03-20 02:00:00,31.4,90,28.8,3.05,6.63,212,214,6.3,0.3762
2017-03-20 03:00:00,31.9,90,29.4,3.52,6.93,187,198,6.4,0.4145
2017-03-20 04:00:00,32.7,89,29.9,3.28,6.42,192,198,6.6,0.4527
2017-03-20 05:00:00,33.2,89,30.3,3.59,7.05,193,198,6.7,0.4474
2017-03-20 06:00:00,34.1,89,31.3,3.67,7.13,191,195,6.8,0.3985
2017-03-20 07:00:00,35,88,31.9,3.67,7.02,191,197,7,0.3497
2017-03-20 08:00:00,38.2,82,33,3.69,5.99,193,195,7.5,0.3008
2017-03-20 09:00:00,41.1,75,33.8,3.72,5.59,204,204,8.7,0.2519
2017-03-20 10:00:00,45.2,67,34.8,2.94,4.1,215,214,8.2,0.203
2017-03-20 11:00:00,48.3,61,35.3,2.78,3.75,232,228,7.2,0.1541
2017-03-20 12:00:00,51.1,56,36,1.97,2.55,246,244,7,0.1243
2017-03-20 13:00:00,53.2,53,36.6,1.43,1.77,258,254,5.5,0.1134
2017-03-20 14:00:00,54,52,36.6,1,1.2,276,275,4.6,0.1026
2017-03-20 15:00:00,53.7,53,37,0.81,0.98,300,294,3.6,0.0918
2017-03-20 16:00:00,51.9,59,38,2.1,3.1,357,2,4.7,0.0809
2017-03-20 17:00:00,47.7,72,39,2,3.62,53,66,4.9,0.0701
2017-03-20 18:00:00,40.6,92,38.5,2.56,5.92,129,143,4,0.0683
2017-03-20 19:00:00,40.2,91,37.8,2.02,4.77,160,170,4.2,0.0754
2017-03-20 20:00:00,36.4,96,35.3,2.28,3.8,203,207,3,0.0825
2017-03-20 21:00:00,36,96,35.1,2.14,3.19,233,238,2.7,0.0896
2017-03-20 22:00:00,38.9,92,36.7,1.32,1.97,261,294,2.5,0.0968
2017-03-20 23:00:00,37.3,95,36,1.92,2.67,298,347,2,0.1039
2017-03-21 00:00:00,36.6,95,35.4,2.56,3.91,329,357,2.8,0.111
2017-03-21 01:00:00,37.2,93,35.5,2.45,4,348,1,2.9,0.1182
2017-03-21 02:00:00,39.4,87,35.8,2.5,5.5,358,359,3.7,0.1253
2017-03-21 03:00:00,37.8,88,34.5,2.16,4.98,347,350,4.3,0.1324
2017-03-21 04:00:00,36.2,84,31.7,1.7,4.12,315,331,3.8,0.1396
2017-03-21 05:00:00,34.1,87,30.7,1.7,3.67,267,296,2.7,0.1843
2017-03-21 06:00:00,31.9,90,29.3,2.79,5.81,255,273,5,0.2667
2017-03-21 07:00:00,36.5,84,32.1,3.37,6.42,258,266,5.9,0.3492
2017-03-21 08:00:00,41.6,72,33.2,3.08,5.16,257,261,6.7,0.4316
2017-03-21 09:00:00,46.1,49,28,4.64,6.84,263,264,9.8,0.514
2017-03-21 10:00:00,46.4,42,24.7,5.54,8.07,287,287,12.5,0.5964
2017-03-21 11:00:00,48.3,38,23.6,5.86,8.41,295,295,12.7,0.6788
2017-03-21 12:00:00,47.1,38,23,6.8,9.85,298,299,14.9,0.7283
2017-03-21 13:00:00,46.3,35,19.8,6.94,9.98,298,299,14.9,0.7448
2017-03-21 14:00:00,45.3,34,18.7,6.6,9.72,305,307,15,0.7614
2017-03-21 15:00:00,43.7,39,20.4,7.44,11.09,319,321,16.2,0.778
2017-03-21 16:00:00,41.6,39,18.2,6.52,9.86,319,320,15.5,0.7945
2017-03-21 17:00:00,37.2,51,20.5,5.06,8.18,335,333,13.4,0.8111
2017-03-21 18:00:00,30.5,50,14.2,6.94,11.46,313,314,10.3,0.8184
2017-03-21 19:00:00,28.1,51,12.1,6.29,10.75,314,316,13.8,0.8163
2017-03-21 20:00:00,26.5,50,10.5,5.8,10.07,315,319,12.5,0.8143
2017-03-21 21:00:00,24.1,51,8.5,6.54,11.14,331,333,13.2,0.8123
2017-03-21 22:00:00,21.7,52,6.9,6.14,10.55,330,333,13.3,0.8103
2017-03-21 23:00:00,20.9,58,8.4,6.36,10.73,330,333,12.8,0.8083
2017-03-22 00:00:00,21.4,59,9.3,5.46,10.46,319,328,12.8,0.8063
2017-03-22 01:00:00,22,54,8,5.46,9.44,325,333,12.2,0.8042
2017-03-22 02:00:00,23,52,7.8,5.11,8.57,337,343,11,0.8022
2017-03-22 03:00:00,22.7,55,8.8,4.72,7.81,355,357,10.3,0.8002
2017-03-22 04:00:00,21.6,53,6.9,4.9,8.1,2,1,9.7,0.7982
2017-03-22 05:00:00,21.1,50,5.5,5.11,8.21,357,357,10.1,0.7571
2017-03-22 06:00:00,20.7,48,4.1,5.43,8.45,354,354,11.1,0.6769
2017-03-22 07:00:00,20.8,49,4.8,5.41,8.22,356,357,11.7,0.5967
2017-03-22 08:00:00,21.6,47,4.6,5.12,7.42,356,356,11.4,0.5166
2017-03-22 09:00:00,23.1,45,4.8,4.81,6.91,356,357,11.1,0.4364
2017-03-22 10:00:00,24.6,42,4.8,4.5,6.3,360,360,11.1,0.3562
2017-03-22 11:00:00,26.7,38,4.3,4.12,5.71,6,4,10.6,0.276
2017-03-22 12:00:00,28.1,38,6,3.72,5.02,6,6,10.3,0.2313
2017-03-22 13:00:00,28.6,40,7.2,3.03,3.95,8,9,9.6,0.222
2017-03-22 14:00:00,29,40,7.8,2.5,3.3,2,2,8.2,0.2128
2017-03-22 15:00:00,28.8,40,7.3,2.1,2.71,357,356,7.2,0.2035
2017-03-22 16:00:00,28.5,39,6.9,1.55,2.02,345,340,6,0.1942
2017-03-22 17:00:00,27.4,43,7.8,1.08,1.39,34,30,4.6,0.185
2017-03-22 18:00:00,22.3,58,9.9,2.15,3.36,112,120,4.6,0.1757
2017-03-22 19:00:00,20.1,70,11.9,2.47,3.33,122,139,4.3,0.1665
2017-03-22 20:00:00,18.9,75,12.3,2.46,3.81,153,166,4.3,0.1572
2017-03-22 21:00:00,18.6,75,12,2.2,4.11,177,184,4.1,0.1479
2017-03-22 22:00:00,18.2,77,12.2,2.21,4.11,185,198,3.7,0.1387
2017-03-22 23:00:00,18.1,77,12.3,2.51,4.74,185,198,4.2,0.1294
2017-03-23 00:00:00,18.1,78,12.3,2.35,4.66,192,203,4.3,0.1201
2017-03-23 01:00:00,18.1,77,12.3,2.51,4.97,203,210,4.2,0.1109
2017-03-23 02:00:00,18.3,76,12,2.28,4.57,195,209,4.2,0.1016
2017-03-23 03:00:00,18.8,74,12,2.02,4.11,189,206,4,0.0923
2017-03-23 04:00:00,18.8,75,12.1,2.2,4.34,177,195,3.8,0.0831
2017-03-23 05:00:00,19,74,12.2,2.12,4.26,172,189,3.9,0.1067
2017-03-23 06:00:00,20.5,73,13.2,2.22,4.53,188,202,4.2,0.1632
2017-03-23 07:00:00,24.9,61,13.4,2,3.34,183,189,5,0.2197
2017-03-23 08:00:00,30.3,46,12.3,2.61,3.72,184,186,6.5,0.2762
2017-03-23 09:00:00,34.1,31,6.8,3.62,4.94,174,173,8.7,0.3328
2017-03-23 10:00:00,36.4,25,4.1,3.96,5.39,164,165,9.6,0.3893
2017-03-23 11:00:00,38.7,19,0.5,4.05,5.57,160,162,9.8,0.4458
2017-03-23 12:00:00,40.6,18,0.1,4.46,6.28,164,166,10.6,0.4708
2017-03-23 13:00:00,41.2,19,1.7,4.73,6.73,167,169,10.7,0.4641
2017-03-23 14:00:00,41.9,21,4.2,5,7.33,168,169,10.9,0.4575
2017-03-23 15:00:00,43.2,19,3.7,5.12,7.53,174,175,11.6,0.4509
2017-03-23 16:00:00,41.6,20,3.7,4.41,7.03,176,175,11.1,0.4443
2017-03-23 17:00:00,38.6,24,4.5,3.2,6.61,182,183,9.2,0.4377
2017-03-23 18:00:00,36.5,26,4.9,3.83,7.25,160,165,6.4,0.4306
2017-03-23 19:00:00,35.2,33,8.7,3.91,7.96,148,155,7.6,0.4229
2017-03-23 20:00:00,34.4,39,12,3.94,8.25,153,157,8,0.4153
2017-03-23 21:00:00,34.9,37,11.1,5,9.46,160,164,9.7,0.4076
2017-03-23 22:00:00,34.8,39,12.3,3.8,7.8,178,179,10.2,0.4
2017-03-23 23:00:00,35,45,15.9,3.83,7.91,165,171,7.7,0.3923
2017-03-24 00:00:00,35.2,54,20.2,4.32,8.6,175,179,9.5,0.3847
2017-03-24 01:00:00,36.6,64,25.5,4.42,8.7,185,189,9.6,0.3771
2017-03-24 02:00:00,36.9,75,29.6,3.86,7.65,201,206,14.1,0.3694
2017-03-24 03:00:00,36.5,89,33.4,2.79,6.45,201,210,13.9,0.3618
2017-03-24 04:00:00,37.9,90,35.2,3.26,7.11,198,208,12.7,0.3541
2017-03-24 05:00:00,37.9,93,36.1,2.33,6.46,205,215,5.9,0.3758
2017-03-24 06:00:00,39.4,91,36.9,3.08,6.8,234,244,5.7,0.4268
2017-03-24 07:00:00,43.5,88,40.2,3.11,6.05,228,239,5.4,0.4778
2017-03-24 08:00:00,46.8,86,42.9,3.18,6.4,226,231,5.8,0.5288
2017-03-24 09:00:00,51.6,80,45.5,3.61,5.76,228,231,7.3,0.5797
2017-03-24 10:00:00,57.9,68,47.3,5.19,7.51,242,243,10.9,0.6307
2017-03-24 11:00:00,61,62,47.7,6.54,9.42,247,248,12.8,0.6817
2017-03-24 12:00:00,63.6,58,48.4,7.59,11.07,252,253,15.7,0.6766
2017-03-24 13:00:00,64.8,58,49.5,7.69,11.2,257,259,15.5,0.6154
2017-03-24 14:00:00,64.4,61,50.5,5.3,8.4,269,271,15.6,0.5542
2017-03-24 15:00:00,61.2,70,51.3,2.12,4.22,289,292,11,0.493
2017-03-24 16:00:00,48.4,81,42.9,4.83,8.32,34,29,9.3,0.4318
2017-03-24 17:00:00,42,81,36.5,3.97,6.9,34,30,10.3,0.3706
2017-03-24 18:00:00,38.4,88,35.1,4.57,8.43,23,22,8.1,0.3503
2017-03-24 19:00:00,37.2,91,34.8,4.78,8.42,20,20,13.5,0.371
2017-03-24 20:00:00,35.2,95,33.9,4.3,8.07,36,34,10.8,0.3917
2017-03-24 21:00:00,35.5,94,34,3.91,7.38,50,49,9.6,0.4124
2017-03-24 22:00:00,34.6,98,33.9,3.5,6.58,37,43,9.7,0.4331
2017-03-24 23:00:00,34.8,97,34,3.3,6.44,35,36,7.1,0.4538
2017-03-25 00:00:00,34.6,97,33.9,3.77,7.22,32,37,6.9,0.4744
2017-03-25 01:00:00,34.1,96,33.2,3.98,7.08,39,42,7.6,0.4951
2017-03-25 02:00:00,33.9,95,32.8,4.12,7.79,39,42,8.3,0.5158
2017-03-25 03:00:00,33.7,96,32.7,4.19,7.65,40,42,8.1,0.5365
2017-03-25 04:00:00,33.5,96,32.6,3.82,6.87,45,48,8.1,0.5572
2017-03-25 05:00:00,33.4,96,32.4,4.39,7.71,43,44,8.3,0.5809
2017-03-25 06:00:00,33.9,95,32.8,3.72,6.74,36,41,8.6,0.6078
2017-03-25 07:00:00,34.2,96,33.3,4.41,8.58,33,36,8,0.6347
2017-03-25 08:00:00,34.4,96,33.5,4.75,8.35,41,42,9.5,0.6616
2017-03-25 09:00:00,35,95,33.8,4.6,7.57,46,48,9.5,0.6884
2017-03-25 10:00:00,34.6,96,33.5,4.36,7.14,53,53,9.3,0.7153
2017-03-25 11:00:00,37.3,90,34.6,4.61,6.89,63,62,9.8,0.7422
2017-03-25 12:00:00,38.4,87,34.8,4.74,7,62,59,10.7,0.7297
2017-03-25 13:00:00,38.9,89,35.8,4.2,6.17,65,63,9.9,0.678
2017-03-25 14:00:00,38.4,89,35.5,4.03,6.18,67,67,9.1,0.6262
2017-03-25 15:00:00,39.1,86,35.4,3.57,5.44,72,73,8.9,0.5744
2017-03-25 16:00:00,39,87,35.5,3.62,5.92,84,85,7.7,0.5227
2017-03-25 17:00:00,38.7,88,35.6,3.7,6.93,92,95,7.5,0.4709
2017-03-25 18:00:00,35.9,94,34.5,4.34,7.83,98,100,7.8,0.4602
2017-03-25 19:00:00,35.7,94,34,4.84,8.81,97,99,9.4,0.4905
2017-03-25 20:00:00,35.7,93,33.8,4.83,8.87,96,97,9.6,0.5209
2017-03-25 21:00:00,35.4,92,33.2,4.8,8.81,89,93,9.4,0.5512
2017-03-25 22:00:00,35.2,91,32.8,4.9,8.93,92,94,9.6,0.5815
2017-03-25 23:00:00,34.8,91,32.4,4.83,8.83,96,100,9.5,0.6119
2017-03-26 00:00:00,34.7,90,32.1,4.79,8.9,101,105,9.3,0.6422
2017-03-26 01:00:00,34.8,88,31.7,4.88,9.02,101,105,9.4,0.6726
2017-03-26 02:00:00,34.7,88,31.4,4.95,9.17,104,108,9.5,0.7029
2017-03-26 03:00:00,34.8,88,31.6,4.84,9.14,108,113,9.4,0.7332
2017-03-26 04:00:00,35.3,90,32.6,4.81,9.21,111,117,9.2,0.7636
2017-03-26 05:00:00,35.7,92,33.7,4.7,9,114,120,9.2,0.7319
2017-03-26 06:00:00,35.7,92,33.8,2.62,5.33,108,120,8.9,0.6383
2017-03-26 07:00:00,38,90,35.4,3.57,6.83,108,122,6.2,0.5446
2017-03-26 08:00:00,41.3,86,37.5,3.24,5.84,124,128,6.9,0.4509
2017-03-26 09:00:00,45.3,82,40.2,3.47,5.3,131,134,7.6,0.3573
2017-03-26 10:00:00,47.6,81,42,3.75,5.66,136,138,8.2,0.2636
2017-03-26 11:00:00,51,81,45.3,3.56,5.06,142,142,8.6,0.17
2017-03-26 12:00:00,50.6,87,46.8,2.55,3.89,132,136,7.9,0.1569
2017-03-26 13:00:00,51.4,91,48.8,2.56,4.05,129,130,5.9,0.2244
2017-03-26 14:00:00,50.6,94,48.9,2.8,5.77,145,152,5.5,0.2919
2017-03-26 15:00:00,50.9,95,49.5,2.6,6.07,157,163,5.1,0.3594
2017-03-26 16:00:00,52.1,95,50.8,2.15,5.39,158,165,5,0.4269
2017-03-26 17:00:00,52.1,95,50.7,2.25,5.68,159,166,4,0.4944
2017-03-26 18:00:00,49.3,98,48.9,2.59,5.89,152,159,3.9,0.5136
2017-03-26 19:00:00,48.8,99,48.4,2.3,5.7,182,182,4.6,0.4844
2017-03-26 20:00:00,48.3,99,48.2,2.75,5.88,199,198,5,0.4553
2017-03-26 21:00:00,47.1,100,47.1,2.6,5.6,196,199,5.1,0.4262
2017-03-26 22:00:00,46.4,100,46.4,2.72,5.89,197,201,4.8,0.3971
2017-03-26 23:00:00,46.9,99,46.6,3.14,6.55,211,211,5.7,0.368
2017-03-27 00:00:00,46.5,98,46.1,2.91,6.37,221,222,5.8,0.3388
2017-03-27 01:00:00,45,99,44.7,2.91,6.64,229,233,5.3,0.3097
2017-03-27 02:00:00,44.7,99,44.5,2.84,6.52,231,238,5.3,0.2806
2017-03-27 03:00:00,45.3,99,45.1,2.83,6.6,228,238,5.4,0.2515
2017-03-27 04:00:00,46.3,99,45.9,2.52,5.86,236,243,5.4,0.2224
2017-03-27 05:00:00,47.1,98,46.6,2.64,5.51,233,241,4.8,0.2325
2017-03-27 06:00:00,47.7,99,47.4,2.79,6.02,249,255,5.9,0.282
2017-03-27 07:00:00,49.2,99,48.8,4.05,6.65,250,258,6.8,0.3315
2017-03-27 08:00:00,49.9,98,49.2,4.81,7.33,253,259,8.3,0.3809
2017-03-27 09:00:00,50.9,92,48.6,4.62,6.71,252,253,9.4,0.4304
2017-03-27 10:00:00,51.3,90,48.5,4.24,6.42,251,252,9.4,0.4799
2017-03-27 11:00:00,51.6,88,48.1,3.76,5.85,253,253,9.1,0.5293
2017-03-27 12:00:00,51.2,86,47.1,3.54,5.32,254,254,8.1,0.5109
2017-03-27 13:00:00,51.6,80,45.7,4.27,6.07,254,253,9.5,0.4245
2017-03-27 14:00:00,50,82,44.8,3.34,4.85,261,262,9.4,0.338
2017-03-27 15:00:00,50.1,81,44.4,2.91,4.21,266,266,7.1,0.2516
2017-03-27 16:00:00,50.1,81,44.3,2.9,4.2,270,269,6.7,0.1652
2017-03-27 17:00:00,49.1,82,43.9,2.53,4.4,288,291,6.4,0.0788
2017-03-27 18:00:00,48.8,84,44.2,2,3.34,323,321,5.5,0.0412
2017-03-27 19:00:00,45.9,93,43.9,2.12,3.44,19,8,4.1,0.0524
2017-03-27 20:00:00,41.7,92,39.5,2.78,4.52,38,35,5.7,0.0636
2017-03-27 21:00:00,39.3,93,37.5,2.72,4.63,36,33,6.1,0.0748
2017-03-27 22:00:00,39.2,92,37.1,2.72,4.58,36,32,5.7,0.086
2017-03-27 23:00:00,38.6,91,36.3,2.51,4.3,29,25,5.5,0.0972
2017-03-28 00:00:00,38.4,90,35.7,2.88,5.12,20,17,5.8,0.1084
2017-03-28 01:00:00,38.5,87,35.1,2.16,4,13,13,5.8,0.1196
2017-03-28 02:00:00,38.3,86,34.4,2.91,4.81,4,4,5.6,0.1308
2017-03-28 03:00:00,38,86,34.3,3,5.3,358,358,6.3,0.142
2017-03-28 04:00:00,37.9,86,34.1,2.32,4.31,353,356,5.8,0.1532
2017-03-28 05:00:00,37.5,87,33.9,2.63,4.52,351,355,5.2,0.1852
2017-03-28 06:00:00,37,90,34.4,3.06,4.57,349,350,6.3,0.2381
2017-03-28 07:00:00,37.9,89,34.8,3.3,5,360,1,7,0.291
2017-03-28 08:00:00,38.6,85,34.6,3.67,5.51,11,12,7.7,0.3439
2017-03-28 09:00:00,40.4,79,34.6,4.02,5.79,19,18,8.9,0.3968
2017-03-28 10:00:00,42.2,74,34.5,4.21,5.98,18,18,9.7,0.4497
2017-03-28 11:00:00,42.7,72,34.1,4.1,5.75,13,13,9.7,0.5026
2017-03-28 12:00:00,44.4,67,34.2,4.14,5.66,8,8,9.5,0.5086
2017-03-28 13:00:00,46.6,62,34.5,4.26,5.79,9,10,10,0.4677
2017-03-28 14:00:00,46.7,61,33.9,4.16,5.67,10,9,10.1,0.4267
2017-03-28 15:00:00,45.8,61,33.1,4.06,5.67,10,9,9.8,0.3858
2017-03-28 16:00:00,43.8,64,32.3,4,5.65,13,13,9.5,0.3448
2017-03-28 17:00:00,41.1,69,31.5,3.4,5.02,14,13,8.8,0.3039
2017-03-28 18:00:00,37.2,77,30.8,2.5,5.2,358,2,6.9,0.2735
2017-03-28 19:00:00,35.3,83,30.5,2.62,5.5,353,1,4.5,0.2536
2017-03-28 20:00:00,34.6,83,30.1,2.91,6.31,356,3,5.2,0.2337
2017-03-28 21:00:00,33.9,84,29.6,2.7,6.04,2,7,5.1,0.2138
2017-03-28 22:00:00,33.9,82,28.9,2.51,5.7,5,15,4.5,0.1939
2017-03-28 23:00:00,34.5,78,28.4,2.9,5.92,360,12,4.5,0.1741
2017-03-29 00:00:00,35,76,28.2,2.8,6.33,2,5,4.5,0.1542
2017-03-29 01:00:00,34.8,77,28.5,2.8,6.5,358,359,4.5,0.1343
2017-03-29 02:00:00,33.9,81,28.7,2.7,6.4,358,2,4.6,0.1144
2017-03-29 03:00:00,33,85,29,2.21,5.33,355,6,4.4,0.0945
2017-03-29 04:00:00,32.2,87,28.9,2.82,5.1,343,360,3.5,0.0746
2017-03-29 05:00:00,31,91,28.5,2.52,5.39,326,345,4.2,0.0776
2017-03-29 06:00:00,32.3,89,29.5,2.52,4.94,304,328,5.1,0.1035
2017-03-29 07:00:00,38.3,76,31.5,2.42,5.1,330,334,5.2,0.1294
2017-03-29 08:00:00,42.3,68,32.5,3.4,4.97,332,335,7.7,0.1553
2017-03-29 09:00:00,45.7,61,33.2,3.48,4.88,342,345,8.2,0.1812
2017-03-29 10:00:00,47.6,56,32.9,4.1,5.8,357,358,9.7,0.2071
2017-03-29 11:00:00,47.5,58,33.4,4.59,6.43,16,15,10.8,0.233
