Time,temperature_2m,relativehumidity_2m,dewpoint_2m,windspeed_10m,windspeed_100m,winddirection_10m,winddirection_100m,windgusts_10m,Power
2018-02-17 11:00:00,27.3,48,10,5.49,7.55,213,215,10.6,0.2411
2018-02-17 12:00:00,27.6,55,13.6,4.69,6.46,214,215,10.6,0.2275
2018-02-17 13:00:00,28.6,55,14.7,4.47,6.1,214,215,9.1,0.2133
2018-02-17 14:00:00,28.7,58,15.9,4.26,5.76,231,231,8.8,0.1992
2018-02-17 15:00:00,28.8,65,18.4,4.57,6.13,241,242,8.5,0.1851
2018-02-17 16:00:00,28.7,68,19.5,4.83,6.79,257,256,9,0.171
2018-02-17 17:00:00,28.3,72,20.3,4.62,7.02,265,266,9,0.1569
2018-02-17 18:00:00,25.9,79,20.4,3.57,6.53,259,265,7.9,0.1451
2018-02-17 19:00:00,25.7,78,19.7,3.79,6.94,252,258,6.3,0.1356
2018-02-17 20:00:00,24.8,79,19.3,4.1,7.89,257,261,6.7,0.1262
2018-02-17 21:00:00,25.8,78,19.9,4.82,8.6,265,269,8.2,0.1167
2018-02-17 22:00:00,25.5,80,20.2,4.49,8.37,253,258,8.3,0.1072
2018-02-17 23:00:00,24,84,19.9,4.37,8.66,250,256,7.5,0.0977
2018-02-18 00:00:00,23.4,86,19.8,4.23,8.4,263,269,7.3,0.0882
2018-02-18 01:00:00,22.8,86,19.1,4.3,8.62,269,274,7.3,0.0787
2018-02-18 02:00:00,21.6,86,18.1,3.31,7.28,275,279,7.2,0.0692
2018-02-18 03:00:00,20.2,87,16.9,2.3,5.43,272,283,5.4,0.0597
2018-02-18 04:00:00,18.6,89,15.9,1.63,3.98,259,282,3.5,0.0502
2018-02-18 05:00:00,18,90,15.5,1.97,3.2,204,231,2.9,0.0973
2018-02-18 06:00:00,13.9,91,11.8,2.94,3.07,170,199,3.1,0.2008
2018-02-18 07:00:00,18.6,91,16.5,3.19,4.62,148,162,4.6,0.3044
2018-02-18 08:00:00,20.9,85,17,3.85,6.56,152,159,6.6,0.4079
2018-02-18 09:00:00,24.9,77,18.6,4.53,7.21,158,161,8.5,0.5114
2018-02-18 10:00:00,29.4,67,19.8,5.73,7.98,164,165,10.6,0.615
2018-02-18 11:00:00,33.7,56,19.8,7.69,10.69,171,172,13.9,0.7185
2018-02-18 12:00:00,35.5,55,20.7,8.83,12.45,170,171,16.3,0.788
2018-02-18 13:00:00,36.9,55,22.3,8.56,11.95,173,175,16.3,0.8235
2018-02-18 14:00:00,37.8,57,24,8.59,12.12,168,169,15.7,0.859
2018-02-18 15:00:00,38.4,58,24.9,8.42,12.18,164,166,15.7,0.8945
2018-02-18 16:00:00,37.7,59,24.7,9.06,13.93,169,172,15.6,0.9299
2018-02-18 17:00:00,36,63,24.6,8.01,13.28,171,174,15.8,0.9654
2018-02-18 18:00:00,33,69,24,8.51,14.34,167,170,13.9,0.9503
2018-02-18 19:00:00,33.3,69,24.4,8.05,13.64,174,176,14.8,0.8845
2018-02-18 20:00:00,33.7,70,24.9,6.73,11.88,185,187,13.9,0.8188
2018-02-18 21:00:00,35.4,68,25.8,7.12,11.99,184,187,12.2,0.7531
2018-02-18 22:00:00,35.6,68,26.1,6.94,11.84,186,189,12.4,0.6873
2018-02-18 23:00:00,35.1,70,26.3,6.18,10.99,189,193,12,0.6216
2018-02-19 00:00:00,35.5,71,26.9,5.95,10.55,188,193,10.7,0.5558
2018-02-19 01:00:00,35.2,74,27.6,5.2,9.59,191,196,10.3,0.4901
2018-02-19 02:00:00,35.1,77,28.6,4.59,8.79,191,197,8.8,0.4244
2018-02-19 03:00:00,35,80,29.5,3.96,8,190,198,7.8,0.3586
2018-02-19 04:00:00,34.5,84,30.2,3.21,6.87,184,196,6.6,0.2929
2018-02-19 05:00:00,33.9,88,30.6,3.03,6.56,172,188,5.4,0.243
2018-02-19 06:00:00,33.4,90,30.9,1.97,4.33,156,187,5.1,0.2091
2018-02-19 07:00:00,32.1,91,29.9,2.73,6.22,172,185,4.5,0.1751
2018-02-19 08:00:00,34,87,30.7,2.83,4.69,148,169,4.4,0.1412
2018-02-19 09:00:00,36.7,81,31.6,2.01,3.2,117,141,4.7,0.1072
2018-02-19 10:00:00,40.3,74,32.8,2.72,3.75,126,132,5.7,0.0733
2018-02-19 11:00:00,40.8,75,33.6,3.55,4.93,80,84,6.5,0.0393
2018-02-19 12:00:00,40.3,77,33.7,4.52,7.24,65,70,7.3,0.0747
2018-02-19 13:00:00,41.1,73,33.1,4.88,7.85,55,59,8.3,0.1793
2018-02-19 14:00:00,39.3,78,33.1,5.32,8.72,62,65,8.9,0.2839
2018-02-19 15:00:00,38.4,84,34.1,6.1,9.91,80,81,10.2,0.3885
2018-02-19 16:00:00,35.2,92,33.2,6.17,10.19,73,76,11.1,0.4932
2018-02-19 17:00:00,33.9,95,32.8,5.91,9.75,71,75,10.7,0.5978
2018-02-19 18:00:00,31.7,96,30.6,5.69,9.53,72,75,10.1,0.6206
2018-02-19 19:00:00,31.7,97,30.9,5.07,8.88,75,78,9.8,0.5615
2018-02-19 20:00:00,31.8,97,31.2,4.54,8.09,76,81,8.8,0.5024
2018-02-19 21:00:00,32,98,31.5,3.36,6.26,67,82,7.7,0.4433
2018-02-19 22:00:00,32.1,98,31.7,3.11,5.15,45,66,5.6,0.3842
2018-02-19 23:00:00,32.3,98,31.9,2.8,4.52,55,72,5.4,0.3251
2018-02-20 00:00:00,32.4,99,32.1,1.94,2.71,55,86,4.7,0.266
2018-02-20 01:00:00,32,99,31.7,1.17,2.14,70,127,3.3,0.2069
2018-02-20 02:00:00,31.6,99,31.3,0.5,0.94,360,212,1.9,0.1478
2018-02-20 03:00:00,31.2,98,30.7,0.51,1.44,11,236,1.2,0.0887
2018-02-20 04:00:00,32.2,96,31.3,1.06,2.87,311,241,1.3,0.0296
2018-02-20 05:00:00,32.9,99,32.6,2.11,5.09,211,227,3.1,0.019
2018-02-20 06:00:00,31.7,97,30.9,1,3.16,96,215,10,0.0569
2018-02-20 07:00:00,31.2,99,30.8,1.04,2.42,107,204,1.3,0.0948
2018-02-20 08:00:00,34.3,99,33.9,2.92,5.88,186,212,4.8,0.1328
2018-02-20 09:00:00,37.5,95,36.3,3.83,7.46,200,215,6.2,0.1707
2018-02-20 10:00:00,40,93,38,4.12,7.24,203,213,6.7,0.2087
2018-02-20 11:00:00,40.7,94,39.2,4.61,8.13,207,212,8.1,0.2466
2018-02-20 12:00:00,40.7,94,39.1,4.11,7.66,229,234,12.7,0.2972
2018-02-20 13:00:00,41.6,92,39.3,5.06,7.75,252,253,8.8,0.3606
2018-02-20 14:00:00,38.3,93,36.6,4,6.5,269,269,9,0.4239
2018-02-20 15:00:00,38.2,89,35.2,4.55,6.81,279,280,8.7,0.4873
2018-02-20 16:00:00,35.6,90,33,5.13,7.69,291,291,8.6,0.5506
2018-02-20 17:00:00,33.6,88,30.3,5.31,8.44,290,289,9.4,0.6139
2018-02-20 18:00:00,29.5,87,26.2,4.03,7.1,277,280,9.5,0.6368
2018-02-20 19:00:00,28.5,83,24,4.46,7.56,290,290,7.6,0.6193
2018-02-20 20:00:00,26.9,78,21,5.85,9.24,303,304,10.2,0.6017
2018-02-20 21:00:00,25.5,76,19.1,5.46,8.44,305,306,10.3,0.5841
2018-02-20 22:00:00,24.2,75,17.4,5.4,8.3,309,311,9.8,0.5666
2018-02-20 23:00:00,23.1,72,15.6,5.34,8.03,308,309,9.4,0.549
2018-02-21 00:00:00,21.7,70,13.4,5.94,8.7,314,315,10.6,0.5314
2018-02-21 01:00:00,20.8,68,11.8,4.96,7.28,312,314,10.5,0.5139
2018-02-21 02:00:00,20.3,68,11.4,4.74,7.14,312,316,8.7,0.4963
2018-02-21 03:00:00,19.6,68,10.9,4.88,7.21,314,315,9.5,0.4788
2018-02-21 04:00:00,18.8,70,10.5,4.75,7.01,311,312,8.7,0.4612
2018-02-21 05:00:00,17.2,72,9.7,5.17,7.57,313,313,9.4,0.427
2018-02-21 06:00:00,17.5,74,10.5,4.7,7.11,308,309,9.7,0.3762
2018-02-21 07:00:00,16.2,72,8.7,4.6,6.51,312,313,8.5,0.3255
2018-02-21 08:00:00,15.9,67,6.8,5.02,6.86,316,316,9.5,0.2747
2018-02-21 09:00:00,16.7,61,5.5,4.95,6.65,313,314,10,0.2239
2018-02-21 10:00:00,18.4,53,4.2,4.38,5.73,315,316,9.8,0.1731
2018-02-21 11:00:00,21.6,43,2.4,3.96,5.02,313,313,9.3,0.1224
2018-02-21 12:00:00,25,33,0.2,3.68,4.6,317,318,8.9,0.089
2018-02-21 13:00:00,26.7,29,-1.4,3.39,4.17,315,314,8.5,0.0729
2018-02-21 14:00:00,27.5,27,-2.3,2.92,3.7,322,322,7.9,0.0569
2018-02-21 15:00:00,27.7,26,-3,2.36,3,324,323,7,0.0409
2018-02-21 16:00:00,27.2,26,-3.2,2.06,2.64,321,323,5.9,0.0248
2018-02-21 17:00:00,25.7,28,-3,1.42,2.56,321,321,4.7,0.0088
2018-02-21 18:00:00,19.5,43,0.4,1.78,3.56,322,322,2.5,0.0025
2018-02-21 19:00:00,20.9,41,0.7,2.08,4,325,323,3.7,0.0058
2018-02-21 20:00:00,20.3,42,0.8,2.06,4.25,337,336,3.7,0.0091
2018-02-21 21:00:00,20.4,43,1.5,2.2,4.4,3,1,3.7,0.0124
2018-02-21 22:00:00,19.8,46,2.3,2.47,4.78,14,16,4.3,0.0158
2018-02-21 23:00:00,19.7,46,2.4,2.33,4.57,25,29,4.2,0.0191
2018-02-22 00:00:00,19.7,46,2.4,2.8,4.88,35,35,4.6,0.0224
2018-02-22 01:00:00,19.1,48,2.7,3.06,5.56,52,52,5.6,0.0258
2018-02-22 02:00:00,19.1,52,4.2,3.47,5.78,57,60,5.9,0.0291
2018-02-22 03:00:00,18.6,56,5.4,3,5.39,64,68,5.8,0.0324
2018-02-22 04:00:00,18.9,55,5.5,2.69,4.75,48,60,5,0.0357
2018-02-22 05:00:00,20.5,51,5.2,3.19,4.88,41,47,5.9,0.0456
2018-02-22 06:00:00,21.5,53,6.9,2.66,4.39,34,49,5.8,0.0621
2018-02-22 07:00:00,22.2,53,7.8,3,4.76,30,39,5.5,0.0785
2018-02-22 08:00:00,23.1,54,9,3.67,5.32,61,62,6.7,0.095
2018-02-22 09:00:00,25.1,54,11,3.96,5.38,69,72,7.7,0.1115
2018-02-22 10:00:00,26.7,55,12.7,3.94,5.32,60,62,7.8,0.1279
2018-02-22 11:00:00,28.8,54,14.3,4.65,6.33,71,74,8.9,0.1444
2018-02-22 12:00:00,32.4,50,15.9,5.02,6.71,77,80,9.7,0.1647
2018-02-22 13:00:00,33.9,47,15.7,4.5,6,89,90,9.8,0.189
2018-02-22 14:00:00,33,50,16.5,4.8,6.8,90,92,8.8,0.2133
2018-02-22 15:00:00,32.7,54,17.7,5.02,7.02,85,86,9.2,0.2376
2018-02-22 16:00:00,31.8,57,18.2,4.27,6.65,74,78,9.2,0.2619
2018-02-22 17:00:00,30.7,61,18.7,4.59,7.38,74,77,8,0.2861
2018-02-22 18:00:00,29,73,21.4,4.9,8.01,91,93,8,0.3
2018-02-22 19:00:00,29.1,76,22.3,5.2,8.51,89,93,9.1,0.3036
2018-02-22 20:00:00,29.4,79,23.6,5.11,8.36,93,97,9.2,0.3071
2018-02-22 21:00:00,30,81,24.9,4.75,8.08,98,102,8.7,0.3106
2018-02-22 22:00:00,30.9,83,26.4,5.44,9.08,107,111,9.2,0.3142
2018-02-22 23:00:00,31.9,85,28,5.68,9.6,118,121,9.8,0.3177
2018-02-23 00:00:00,32.7,90,30.1,6.23,10.5,138,140,10.7,0.3212
2018-02-23 01:00:00,33.3,92,31.2,6.31,10.39,139,141,11.4,0.3247
2018-02-23 02:00:00,33.5,95,32.2,5.5,9.35,143,145,11,0.3283
2018-02-23 03:00:00,33.5,97,32.8,4.92,8.32,151,154,9.6,0.3318
2018-02-23 04:00:00,33.7,98,33.2,4.79,8.16,169,173,8.5,0.3353
2018-02-23 05:00:00,34.3,98,33.9,4.28,7.71,191,193,8.2,0.3327
2018-02-23 06:00:00,34,100,33.9,4.72,8.4,185,192,7.3,0.324
2018-02-23 07:00:00,34.8,99,34.7,4.57,8.16,209,211,8.5,0.3153
2018-02-23 08:00:00,35.7,99,35.5,4.58,7.66,234,237,7.8,0.3066
2018-02-23 09:00:00,36,99,35.7,4.66,7.49,247,251,8.5,0.2979
2018-02-23 10:00:00,36.9,90,34.3,6,8.6,269,271,10.8,0.2892
2018-02-23 11:00:00,37.1,84,32.7,6.1,8.5,270,271,11.4,0.2805
2018-02-23 12:00:00,37.5,76,30.7,5.82,8.12,265,266,11.3,0.2702
2018-02-23 13:00:00,39.2,66,28.7,6.33,8.73,265,265,12,0.2585
2018-02-23 14:00:00,40.4,57,26.5,6.21,8.51,267,268,12.1,0.2467
2018-02-23 15:00:00,40.8,52,24.7,6.1,8.3,270,270,11.7,0.235
2018-02-23 16:00:00,40,51,23.5,5.72,8.24,275,276,11.4,0.2232
2018-02-23 17:00:00,36.7,57,22.9,4.18,7.59,281,283,10.3,0.2114
2018-02-23 18:00:00,29.2,81,24,2.51,6.28,299,301,7.2,0.1962
2018-02-23 19:00:00,28.5,83,23.9,3.19,7.14,311,313,5.1,0.1775
2018-02-23 20:00:00,27.5,84,23.2,3.61,7.65,318,318,6.1,0.1588
2018-02-23 21:00:00,26.2,86,22.7,3.44,7.46,324,325,6.1,0.1402
2018-02-23 22:00:00,24.7,87,21.4,2.22,5.95,324,331,5.8,0.1215
2018-02-23 23:00:00,22.2,89,19.4,2.42,3.67,300,331,3.6,0.1028
2018-02-24 00:00:00,21.3,89,18.7,1.66,1.86,245,306,2.8,0.0841
2018-02-24 01:00:00,21.1,91,18.7,1.49,1.66,250,295,2.2,0.0654
2018-02-24 02:00:00,20.2,91,18,1.77,2.13,286,311,2.4,0.0467
2018-02-24 03:00:00,20.6,92,18.6,1.72,3.23,324,344,2.8,0.028
2018-02-24 04:00:00,20.7,92,18.6,2.26,4.4,347,360,3.6,0.0093
2018-02-24 05:00:00,21.3,91,19.2,2.86,5.91,12,19,4.8,0.0233
2018-02-24 06:00:00,22.7,90,20.2,2.58,6.02,36,42,5.3,0.0698
2018-02-24 07:00:00,23.8,87,20.4,3.01,6.14,69,71,4.7,0.1163
2018-02-24 08:00:00,27.3,78,21.3,4.02,6.92,84,86,7.2,0.1628
2018-02-24 09:00:00,31.2,68,21.9,4.7,6.5,90,91,9,0.2094
2018-02-24 10:00:00,34.6,61,22.4,5.44,7.28,110,111,10.6,0.2559
2018-02-24 11:00:00,37.1,59,24.2,5.82,7.69,106,106,11.4,0.3024
2018-02-24 12:00:00,39.3,56,24.7,6.24,8.43,112,112,12.3,0.3682
2018-02-24 13:00:00,40.6,51,23.9,6.54,8.73,119,120,13,0.4532
2018-02-24 14:00:00,38.9,55,24.2,6.52,8.8,111,111,12.8,0.5383
2018-02-24 15:00:00,35.7,65,24.9,6.94,9.88,105,106,12.4,0.6233
2018-02-24 16:00:00,34.2,73,26.6,6.2,9.24,108,110,12.6,0.7084
2018-02-24 17:00:00,33.9,79,28,7.12,11.19,107,109,12.4,0.7934
2018-02-24 18:00:00,33.7,82,28.6,7.97,12.82,108,111,13,0.8427
2018-02-24 19:00:00,34.5,86,30.8,8.36,13.35,111,113,14.8,0.8563
2018-02-24 20:00:00,35.1,92,33,7.93,12.83,119,121,14.6,0.8698
2018-02-24 21:00:00,35.5,96,34.4,7.62,12.07,128,130,16.7,0.8834
2018-02-24 22:00:00,35.7,99,35.3,6.91,11,124,127,16,0.897
2018-02-24 23:00:00,35.9,100,35.8,4.61,8.03,167,166,17.6,0.9106
2018-02-25 00:00:00,37,99,36.8,5.61,9.56,191,193,9.7,0.9241
2018-02-25 01:00:00,35.6,100,35.5,8.6,13.82,250,251,14.7,0.9377
2018-02-25 02:00:00,32.8,91,30.4,8.59,13.17,255,256,16.5,0.9513
2018-02-25 03:00:00,29.7,86,26,9.7,14.8,256,257,17.1,0.9648
2018-02-25 04:00:00,27.1,82,22.3,9.6,14.48,256,257,17.3,0.9784
2018-02-25 05:00:00,25.8,80,20.4,8.86,13.44,254,255,16.9,0.9711
2018-02-25 06:00:00,25.2,78,19.2,8.38,13.01,253,254,15.7,0.9429
2018-02-25 07:00:00,24.6,76,18,8.63,13.08,257,258,15.2,0.9147
2018-02-25 08:00:00,24.6,72,16.8,8.93,13.07,254,256,15.7,0.8865
2018-02-25 09:00:00,25.3,68,16.1,9.05,12.71,254,255,16.7,0.8583
2018-02-25 10:00:00,27.6,58,14.6,8.62,12.06,248,250,16.5,0.8301
2018-02-25 11:00:00,32.4,45,13.4,8.64,11.83,246,247,16.1,0.8019
2018-02-25 12:00:00,35.3,41,14,8.67,11.8,249,250,16.3,0.8007
2018-02-25 13:00:00,37.3,39,14.3,8.64,11.86,250,251,16.2,0.8267
2018-02-25 14:00:00,38.6,39,15.7,8.81,12.27,245,246,16.3,0.8526
2018-02-25 15:00:00,39.4,40,17.3,8.99,12.8,244,245,16.5,0.8785
2018-02-25 16:00:00,38.8,43,18.4,8.41,12.26,245,245,16.4,0.9044
2018-02-25 17:00:00,36.4,49,19,7.58,12.13,247,249,14.9,0.9303
2018-02-25 18:00:00,33.1,56,19.1,7.11,12.08,244,246,13.3,0.9117
2018-02-25 19:00:00,31.9,59,19.3,6.8,11.52,246,247,12.4,0.8486
2018-02-25 20:00:00,30.3,64,19.6,6.56,11.17,249,250,11.8,0.7855
2018-02-25 21:00:00,29,68,19.9,6.04,10.5,251,252,11.3,0.7224
2018-02-25 22:00:00,28,71,19.9,5.32,9.8,254,256,10.4,0.6593
2018-02-25 23:00:00,27.3,73,19.6,4.75,9.1,255,258,9.2,0.5961
2018-02-26 00:00:00,26.7,73,19.3,4.39,8.61,258,261,8.2,0.533
2018-02-26 01:00:00,26.2,74,18.9,4.04,8.34,261,264,7.5,0.4699
2018-02-26 02:00:00,25.5,76,19,3.67,7.84,253,259,6.9,0.4068
2018-02-26 03:00:00,24.6,80,19.3,3.45,7.54,248,255,6.3,0.3437
2018-02-26 04:00:00,23.7,83,19.2,2.87,6.68,241,253,5.8,0.2806
2018-02-26 05:00:00,23,84,18.8,2.58,6.24,234,248,4.9,0.2391
2018-02-26 06:00:00,24,85,20.1,2.12,5.41,225,242,4.3,0.2193
2018-02-26 07:00:00,24.6,84,20.5,2.15,4.76,208,231,3.5,0.1995
2018-02-26 08:00:00,29.7,70,21.3,3.13,5.61,197,211,5.9,0.1798
2018-02-26 09:00:00,35.3,57,21.5,3.01,4.2,186,192,6.4,0.16
2018-02-26 10:00:00,40.3,46,21.3,3.73,4.88,188,191,7.9,0.1402
2018-02-26 11:00:00,44.2,39,20.5,4.51,5.89,193,195,9.2,0.1204
2018-02-26 12:00:00,46.5,38,22.1,5.32,6.93,206,207,10.7,0.1232
2018-02-26 13:00:00,48.3,32,20.1,5.47,7.16,220,221,10.9,0.1487
2018-02-26 14:00:00,49.5,28,17.5,5.73,7.57,224,226,11,0.1742
2018-02-26 15:00:00,50,24,14.6,5.83,7.9,231,232,11.2,0.1997
2018-02-26 16:00:00,49.2,26,16,5.14,7.58,233,234,10.9,0.2252
2018-02-26 17:00:00,45.5,35,19.2,3.82,7.5,223,227,9.2,0.2507
2018-02-26 18:00:00,38.2,51,21.4,3.7,8.5,199,208,6.6,0.2849
2018-02-26 19:00:00,37.5,55,22.9,4.34,9.36,195,203,7.3,0.3278
2018-02-26 20:00:00,36.6,64,25.8,4.44,9.6,194,202,7.4,0.3707
2018-02-26 21:00:00,36.4,70,27.4,4.49,9.79,201,207,7.7,0.4136
2018-02-26 22:00:00,35.4,73,27.6,4.37,9.45,196,203,7.6,0.4565
2018-02-26 23:00:00,35.5,73,27.6,4.78,10.2,200,207,8,0.4994
2018-02-27 00:00:00,36.8,66,26.6,5.23,10.65,206,212,8.9,0.5422
2018-02-27 01:00:00,37.1,60,24.7,5.46,10.86,206,211,9.3,0.5851
2018-02-27 02:00:00,36.3,60,23.8,5.61,11.14,202,207,9.6,0.628
2018-02-27 03:00:00,35.8,61,23.8,5.98,11.5,201,205,10.1,0.6709
2018-02-27 04:00:00,35.7,66,25.5,6.17,11.73,200,204,10.5,0.7138
2018-02-27 05:00:00,35.4,72,27.4,6.15,11.67,202,206,10.6,0.6908
2018-02-27 06:00:00,36.9,69,27.6,6.09,11.54,203,207,10.5,0.602
2018-02-27 07:00:00,37,69,27.9,6.15,11.36,202,206,10.5,0.5132
2018-02-27 08:00:00,39.8,65,29,5.99,10.26,206,210,10.5,0.4243
2018-02-27 09:00:00,44.1,59,30.8,5.1,7.8,215,216,10,0.3355
2018-02-27 10:00:00,48.3,54,32.3,4.88,6.79,226,226,9.5,0.2466
2018-02-27 11:00:00,51.7,50,33.8,5.23,7.07,223,224,10.5,0.1578
2018-02-27 12:00:00,54.7,49,35.8,4.88,6.51,227,227,10.4,0.1213
2018-02-27 13:00:00,56.9,47,37.1,4.83,6.38,220,221,9.9,0.1372
2018-02-27 14:00:00,58.3,46,37.5,5.28,7.07,205,205,10.1,0.153
2018-02-27 15:00:00,58.6,45,37.1,5.7,7.94,195,197,10.7,0.1688
2018-02-27 16:00:00,56.6,50,38.3,5.21,8.25,183,186,10.7,0.1847
2018-02-27 17:00:00,52.3,61,39.3,3.86,7.75,163,169,9.1,0.2005
2018-02-27 18:00:00,46.8,73,38.7,3.91,8.73,167,170,6.7,0.2022
2018-02-27 19:00:00,47.2,70,37.9,4.4,8.85,163,170,7.4,0.1898
2018-02-27 20:00:00,47.4,67,37,4.75,9.08,165,172,8.3,0.1774
2018-02-27 21:00:00,46.3,69,36.6,4.54,8.9,172,179,8.1,0.165
2018-02-27 22:00:00,46.5,65,35.4,4.73,9.18,186,191,8.1,0.1525
2018-02-27 23:00:00,45.4,69,35.7,4.46,8.84,196,202,8.1,0.1401
2018-02-28 00:00:00,43.8,75,36.2,3.77,8.18,202,213,7.5,0.1277
2018-02-28 01:00:00,40.3,85,36.1,2.97,7.47,228,231,6.3,0.1152
2018-02-28 02:00:00,38.2,89,35.2,2.64,6.93,241,250,4.9,0.1028
2018-02-28 03:00:00,36.8,91,34.6,2.26,6.01,257,266,4.3,0.0904
2018-02-28 04:00:00,34.4,94,32.9,2.12,5.42,289,293,3.4,0.0779
2018-02-28 05:00:00,30.3,97,29.4,2.64,4.16,307,325,3.2,0.0746
2018-02-28 06:00:00,33.3,95,32.1,3.26,7.11,18,28,3.3,0.0803
2018-02-28 07:00:00,32.2,97,31.4,3.54,6.94,29,36,5.9,0.086
2018-02-28 08:00:00,34.8,91,32.4,4.33,6.09,40,42,7.4,0.0917
2018-02-28 09:00:00,39.2,83,34.5,3.83,5.02,41,43,8,0.0974
2018-02-28 10:00:00,42.6,77,35.7,3.48,4.61,39,41,7.7,0.1031
2018-02-28 11:00:00,45.6,70,36.4,3.36,4.26,37,39,7.7,0.1088
2018-02-28 12:00:00,47.4,66,36.5,4.06,5.12,38,39,8.6,0.123
2018-02-28 13:00:00,48.2,64,36.5,4.47,5.74,34,35,9.5,0.1456
2018-02-28 14:00:00,48,63,36.1,4.33,5.6,34,35,9.5,0.1683
2018-02-28 15:00:00,47.7,63,35.7,4.39,5.87,43,44,8.9,0.191
2018-02-28 16:00:00,46.5,64,34.8,4.46,6.29,42,44,8.7,0.2137
2018-02-28 17:00:00,44.1,66,33.6,4.25,7.28,41,46,8.3,0.2364
2018-02-28 18:00:00,38.4,82,33.5,3.47,6.86,41,46,7.3,0.2584
2018-02-28 19:00:00,36.1,89,33,3.22,6.71,54,63,5.8,0.2795
2018-02-28 20:00:00,34.9,90,32.4,3.71,7.66,63,66,6.2,0.3006
2018-02-28 21:00:00,33.6,84,29.4,3.86,8.07,69,70,6.5,0.3218
2018-02-28 22:00:00,32.4,77,25.9,4.48,9.05,66,70,7.5,0.3429
2018-02-28 23:00:00,31.9,75,24.9,4.66,9.27,55,61,8,0.3641
2018-03-01 00:00:00,32.1,78,25.9,4.46,8.54,48,55,8,0.3852
2018-03-01 01:00:00,31.7,81,26.5,4.53,8.56,47,53,7.6,0.4064
2018-03-01 02:00:00,31.4,82,26.6,4.82,8.74,48,54,8.1,0.4275
2018-03-01 03:00:00,30.7,84,26.5,4.98,8.91,38,45,8.6,0.4487
2018-03-01 04:00:00,29.4,88,26.4,4.47,8.22,34,41,8.6,0.4698
2018-03-01 05:00:00,30,84,25.8,5.01,8.27,26,32,8.4,0.456
2018-03-01 06:00:00,29.2,86,25.6,5.15,8.35,29,34,9.3,0.4072
2018-03-01 07:00:00,28.2,84,24,5.29,8.68,22,29,9.1,0.3585
2018-03-01 08:00:00,29.3,76,22.7,5.32,7.88,16,20,9.7,0.3097
2018-03-01 09:00:00,30.8,68,21.4,5.48,7.72,15,17,10.4,0.261
2018-03-01 10:00:00,31.6,61,19.8,4.93,6.68,6,9,10.4,0.2122
2018-03-01 11:00:00,33,56,19,4.12,5.64,6,7,9.3,0.1635
2018-03-01 12:00:00,33.7,54,18.8,4.23,5.71,353,356,8.1,0.131
2018-03-01 13:00:00,33.8,54,18.8,5.02,6.85,337,337,9.4,0.1148
2018-03-01 14:00:00,36.6,51,20.4,5.11,6.72,337,337,10.6,0.0986
2018-03-01 15:00:00,35.6,59,22.8,4.27,5.66,344,343,10.1,0.0825
2018-03-01 16:00:00,35.7,68,26,4.56,6.26,334,333,8.3,0.0663
2018-03-01 17:00:00,35.9,68,26.5,3.22,5.36,353,351,9.6,0.0501
2018-03-01 18:00:00,30.6,88,27.5,2.33,3.85,350,351,5.6,0.0439
2018-03-01 19:00:00,31.2,88,28,2.32,5.32,7,5,3.6,0.0475
2018-03-01 20:00:00,30.3,89,27.4,2.65,6.31,349,357,4.3,0.0511
2018-03-01 21:00:00,29.3,89,26.3,3.14,7.08,329,337,5.2,0.0548
2018-03-01 22:00:00,28.4,88,25.4,3.26,7.19,333,339,5.6,0.0584
2018-03-01 23:00:00,27.3,89,24.6,2.95,6.51,332,342,5.4,0.062
2018-03-02 00:00:00,26.7,90,24.1,3.11,6.77,315,326,5.2,0.0657
2018-03-02 01:00:00,26.2,90,23.6,3.19,6.88,319,327,5.5,0.0693
2018-03-02 02:00:00,25.5,88,22.4,3.02,6.62,326,335,5.4,0.0729
2018-03-02 03:00:00,24.5,87,21.2,2.58,5.79,324,339,5.2,0.0766
2018-03-02 04:00:00,23.6,87,20.4,2.28,5.35,331,343,4.3,0.0802
2018-03-02 05:00:00,22.9,88,19.7,2.01,4.81,333,348,3.8,0.0762
2018-03-02 06:00:00,23.1,88,20,1.8,3.72,304,324,3.3,0.0645
2018-03-02 07:00:00,24.3,87,21,2.25,3.89,302,314,3.3,0.0527
2018-03-02 08:00:00,28.7,79,23.1,2.06,3.81,293,300,4.7,0.041
2018-03-02 09:00:00,33.5,69,24.4,1.53,2.02,328,327,4.7,0.0293
2018-03-02 10:00:00,37.6,59,24.7,1.3,1.53,328,328,4.6,0.0176
2018-03-02 11:00:00,40.4,51,23.9,1.58,1.92,305,309,5.2,0.0059
2018-03-02 12:00:00,42.1,44,21.6,1.78,2.22,308,306,5.6,0
2018-03-02 13:00:00,42.8,40,20.4,1.39,1.7,300,298,5.6,0
2018-03-02 14:00:00,43.1,39,19.8,1.89,2.33,302,301,5.1,0
2018-03-02 15:00:00,43.6,38,19.5,1.53,1.89,302,302,5.3,0
2018-03-02 16:00:00,43.2,37,18.9,0.72,0.92,326,311,4.4,0
2018-03-02 17:00:00,41.1,50,23.9,0.73,0.72,74,56,2.7,0
2018-03-02 18:00:00,30.9,69,21.8,2.95,3.86,118,121,2.1,0.0071
2018-03-02 19:00:00,31.1,66,21,2.16,3.82,124,133,3.6,0.0213
